Unnamed: 0,logpred
2793004,4.0917773
9561222,4.227338
18272023,3.925302
5690424,3.9284616
9796155,4.108575
6505232,4.5356264
15915608,4.5110745
10945139,4.2044296
20992173,4.4940715
1524017,4.6917033
20455204,5.5250697
12956051,4.6010437
20864277,4.557245
14552533,4.643339
7133178,4.3197904
18462188,5.2615747
1094916,4.8409324
5481762,6.2913733
19571919,5.8447676
4045784,3.8697443
16929145,3.9655054
13147438,5.8889637
8967874,5.6985183
6390990,4.1586256
14452096,4.12966
15674334,4.531587
3883849,4.647612
2098870,4.8100157
12253809,4.1688786
16481497,4.557465
15295107,4.7464447
16302805,4.7313895
19438978,4.9096684
17573354,4.3922167
10570359,4.9440117
2717307,5.1023855
19806225,5.6799173
11851231,4.986439
17267665,4.208133
6146843,4.707747
4793787,4.761273
16087737,4.2841988
4622571,4.996211
16677358,3.9830065
6914622,4.7484446
19738289,4.7075434
17070148,4.897234
17696926,3.9525597
14552102,6.107934
13220125,4.0084667
6089007,4.6884885
6377862,4.9927826
15357873,4.470782
17364659,5.346663
4342895,5.5701547
18411956,4.1134787
13620494,4.4773226
6644449,4.1574492
165573,4.314982
12287890,4.2390227
9678429,4.2697244
2857464,3.8479795
10016353,4.047114
11991366,4.2040253
16100501,4.574513
12713090,5.2150583
2890368,4.107061
7618832,4.5602183
3712345,4.5970144
8904662,4.760717
11866503,4.3672705
18542490,4.7175927
6768827,4.6106186
13446210,4.661372
8420572,3.98132
18596543,4.243333
6575422,5.0388837
47275,4.7873077
17046071,5.4483
6784171,4.2408137
4393519,4.1728263
6119574,4.741387
19781990,4.936901
12930113,4.80269
15218161,5.0347033
18321772,4.239803
14615393,4.9081974
3944933,4.6212997
16028615,4.0293374
13685477,3.8479538
18897119,4.652541
18783089,4.699093
21141875,4.5164604
16767439,4.565483
16475844,5.204574
2611538,4.917231
20071791,4.407521
7918,4.1055665
18053113,4.4515977
506088,4.04028
11420139,3.9778917
12208905,5.405336
9113729,4.0151834
11097632,4.6402993
6957122,3.9980774
6965529,4.716208
6153123,4.132393
8090919,4.877696
10354038,4.4165826
13641909,4.7693324
12826166,3.8914516
19287758,3.901906
2763137,6.4327097
6790961,4.4559546
9973654,5.3365164
16804740,5.2983613
737444,4.7330804
9790477,4.598746
14860876,3.6154706
5061575,4.610993
6561038,4.261193
10569282,3.960055
10546734,3.8018935
9795877,4.258423
19194997,4.722313
20216964,4.6961823
1861548,4.397069
641532,4.845203
20883200,4.964602
17142458,5.1568155
13733873,4.4614296
2156260,3.9640489
18547194,3.8957357
11973178,4.075834
17265236,5.6592646
8776928,4.2828465
18151742,4.2459493
5057976,5.3093133
9963988,4.1233783
11829449,4.1748853
8831392,4.8844743
7462470,4.218089
12862171,4.973551
19781391,4.265533
19981294,4.862106
12865283,4.209303
15500521,3.9409866
8000915,4.151845
174803,3.9637
16069626,4.7473016
6423299,5.054148
5046189,4.221711
15506009,3.4293504
10200715,4.480091
9707636,4.7538133
11341616,3.9110022
13099488,5.0677705
19635738,4.7366076
6613154,4.712405
15214880,3.8857076
4430657,5.66349
476526,4.323847
1830244,4.766948
17766314,4.745071
14314,4.8856635
766973,4.690595
16532819,4.839938
20531731,4.581162
16972611,3.9567964
4244476,4.8696084
9386847,4.8287973
10000943,4.284354
15268792,4.830366
20983613,4.717007
17416599,4.0029984
13914765,5.3879304
18583876,4.2768545
4470011,5.8352017
19282527,4.443855
5771361,6.1637716
20816972,4.6488194
19267073,4.5851827
12111930,4.826939
7221446,4.7091
16614278,4.4914703
891953,4.8414702
19941910,4.392377
20550403,4.773041
18632455,4.0632586
13810027,3.930807
17073813,4.1626415
14996188,4.5695877
15550357,4.0185018
16253685,4.147795
14838808,4.833428
6002382,4.405832
17666624,4.859988
8488834,4.7331
934102,4.742311
13488534,4.828049
17223981,4.5498056
20623243,4.69346
8951806,4.2689843
4252808,4.6217375
16579442,4.1827164
708637,4.871654
20428484,5.829165
15801033,3.400696
12871814,5.3085585
17792429,4.7410383
4759937,4.0675645
14915471,4.895502
16337271,4.066521
16873128,4.516831
12401402,4.9769673
4623018,4.5118866
16244781,5.151997
17850722,4.137468
11972141,4.852597
1110346,4.2610264
19039411,5.26449
17907655,3.7906325
4550353,3.4714458
662034,4.703753
13532128,4.2605133
728759,4.058452
13418206,3.9288623
16437305,4.8078957
37738,4.973325
17495787,3.2332094
15663513,5.8159523
4257685,4.772019
13211620,3.9974868
658046,4.1465263
14842843,4.8382797
16630334,4.782267
9119210,5.0701838
9405719,4.80221
17993162,4.827014
13462577,4.823243
13201976,4.505372
13102116,4.0826936
15084086,6.345692
19947454,4.7665887
13866814,4.50866
8141967,5.7183256
8191170,4.518622
5339911,6.9017425
17702768,5.9015155
14222142,4.385571
13586549,4.55259
16019972,4.9323
9295206,4.495807
16413992,4.0990386
8838513,4.1501303
20635250,4.286949
985667,4.7005324
13096400,4.213692
18217032,4.580102
15466441,4.8753953
13827924,4.220176
10225863,4.7969513
399888,4.4454513
10592215,4.0624776
17318320,3.8760707
9293898,3.8064706
15632020,4.649903
17827123,4.7892795
10166883,4.764537
15049472,5.782309
15087332,4.0497665
18568809,4.7527575
13018021,4.813798
13912881,4.8157578
18010139,5.0520754
13359436,3.7139766
7490760,4.6009874
14073163,4.6646867
12952523,5.7124457
8520911,4.757916
17586014,4.229001
74073,5.0050673
16676515,4.598801
11691859,4.5509515
14168034,4.724617
5592949,4.7028747
5058299,5.248864
16671355,5.07071
8435582,4.895982
12207964,5.29229
15464828,5.2356563
5940268,4.8083878
4813781,4.9001417
14774354,4.1360836
2243984,4.894318
2298722,5.0184474
10075450,4.8977613
13281571,4.7335176
18430267,4.4247637
13300660,4.1349354
3852843,4.710118
17432038,4.4590483
16458,5.0108776
16275037,4.1096525
14093943,5.1625304
18893198,3.991996
20169817,4.7952256
9331214,4.7215657
7920250,4.2821097
17572311,4.5409226
4734983,4.9684715
5593601,5.3392253
21062843,4.123757
2723180,5.686675
13136376,4.503548
7696980,4.029775
977267,4.2038302
7125052,4.1374693
8131285,4.991176
16393500,4.6289444
11689750,4.9917397
13916358,4.4990563
16757501,4.667866
18347469,4.6779714
3952473,4.5154347
19829957,4.180852
12855537,4.2963862
19943797,5.384932
12128527,5.7409015
13348600,4.7938924
16322139,4.2539477
9236790,4.22233
12934496,4.933566
7050316,4.2457952
14589457,4.700743
20989806,4.0424256
18396887,4.797934
10513135,4.9379473
16670289,4.697205
2650125,4.435001
12566041,4.7626386
7869796,4.458393
14569725,4.7072806
14360509,4.53784
8106026,5.0066905
10855523,3.9190187
20138853,5.5550475
12081222,4.803194
15480695,4.7716465
10070413,4.0836067
17072544,3.924061
1276554,4.359825
12815096,4.052409
20980627,4.758717
19197277,5.057891
11315228,4.7194815
12426775,4.20855
2272872,3.2909472
14712735,4.7449226
15133710,3.8112597
9882522,4.0058165
16310963,4.9436827
12948486,4.1972837
789686,5.0442023
12778606,4.743129
27028,4.482508
19362402,4.704991
16509960,4.6179647
9032751,4.0871515
14339824,4.0754337
19103076,5.508007
488327,4.842854
14895510,4.573811
19721036,3.9491906
8571629,4.440539
20874820,5.0919914
9331114,5.252142
7896539,4.690463
18214147,4.216324
18127237,4.6814284
16869085,4.031066
6120333,4.9527655
11274078,4.9540925
7917008,5.019927
15885992,5.2883306
9923037,4.659794
15422181,4.506594
93540,4.302815
690960,4.868953
20664395,4.4170675
6622120,4.7111263
13208951,4.6953835
11824105,4.547152
7076206,4.619539
6784999,4.572841
3529888,4.7295246
16603769,4.0355473
19504080,4.8046293
19980160,4.983051
8386889,3.923829
16828675,5.57956
20788578,4.774353
4968798,4.658772
13785938,4.265063
20817152,4.0944686
20722844,4.2427483
16086870,4.7906675
13451379,4.1942644
18184623,4.6669846
9995753,4.0807047
4614435,4.547231
16541884,4.93459
9331036,4.7118945
17625675,5.3863416
1027463,4.145185
16230057,4.786465
17729060,4.561205
14949161,4.1678705
19981092,4.78744
13961073,3.8972986
2274295,4.0159817
15720837,4.08323
7366691,6.164323
19502320,4.6786847
15785785,4.7936883
18288362,3.7513733
10186684,5.5070195
18827071,4.7812405
17684359,4.6121182
16627548,4.2362585
11604005,5.030615
20395608,4.6953235
20195683,4.7112813
8864716,4.808678
3843997,5.1137996
17513277,4.67437
9369328,4.8346996
20205227,4.7632556
15916485,5.476321
256078,4.538898
18755373,3.8746386
7970927,4.7899857
8505892,5.602928
9731479,5.4394317
4098656,4.969751
18473414,3.9603884
6748788,4.8598313
15257994,4.4982553
20746223,3.9044852
18483243,4.453498
16765102,4.9557667
7281277,4.713412
9215155,5.1130567
19038705,4.7933097
2243462,4.0332947
6516410,4.824935
16465058,3.0568616
478604,4.382247
16534602,4.665963
20605087,4.1429543
14982907,5.061731
14951857,4.5457516
15884287,5.00767
12857693,4.6400433
6823882,4.761273
4357464,4.135659
2513351,4.4447923
13962203,5.4097238
1113125,4.900058
8877733,4.480927
15327841,4.944375
11010288,4.6905203
14438244,4.0986385
3603622,5.2257767
16505003,4.661853
2666204,4.8634505
998925,4.194263
7945940,5.006636
9707426,4.7242227
12351225,4.309663
20085462,4.8862247
3493840,5.0948987
4551090,3.8745182
15997512,4.6786947
571242,4.2770295
11701404,4.198336
10614478,5.641298
10613200,4.302011
16240049,4.428292
1839341,4.1201067
11698006,4.9735684
17026833,4.033091
18986503,4.220612
8120490,4.523006
14267010,4.9466066
13910530,4.093677
11362569,5.3112006
3577693,4.885392
14962291,4.7853417
13190642,4.4624114
19679007,4.418658
13151673,4.867704
4211379,5.359199
3544655,4.6295023
12358882,4.858033
16113877,4.6651325
2998869,4.6474366
14627223,4.0792804
4582684,4.4671493
14383299,4.0675645
419200,4.1091404
20775101,4.5646133
13020147,4.064471
17344078,4.1106315
3344931,4.6355133
19864595,4.284846
7114665,4.752538
9999294,4.0040226
1785575,5.2538967
11146400,4.528639
1950318,5.333436
10223695,4.5875683
5990023,4.7818604
17996806,4.6575584
21110772,4.0595884
7241980,4.218819
15344463,4.5691338
14965996,5.806401
931579,4.5298066
9843998,4.577097
14541986,4.088192
10835542,3.9944277
17385380,4.1204
4966041,4.7903514
12028733,5.0085993
10408566,4.202793
14670390,4.7724013
13432253,4.4898586
11928146,4.797596
10709860,3.9798348
18290597,4.078555
2576971,6.250039
16648951,4.46073
6948970,5.1925163
4694564,4.259888
11695285,4.720101
18412293,3.9782193
17721886,4.4681354
18756348,4.38256
15611196,4.663645
16043329,4.2509065
884598,4.535134
10010012,4.9123406
19488382,4.8356175
15949525,5.0485787
14473872,4.2695637
18024702,4.70867
13006383,4.8015733
6800916,4.117532
2488837,4.0352144
843943,5.133876
7274483,4.431735
8294525,4.086253
14038503,4.7181177
6232987,4.279371
4685448,4.8646936
10789998,4.7917547
2880944,4.17444
6076745,4.1005354
18523983,5.710039
2228693,4.057908
3278436,4.869608
8324473,4.05034
16311148,4.6592913
1720664,5.055108
456451,4.80845
15083737,4.074599
18094117,4.6468673
14210928,4.142788
19914209,4.6678
16644221,4.6097827
956612,4.558947
9318545,4.6475034
5960798,4.8436747
18767961,5.0250993
19970315,4.0018387
10600572,4.5677867
6813025,4.6027174
7761644,3.9421482
20858051,4.687167
8552338,4.6439824
6912189,4.6104436
3040673,3.984964
17480547,5.1709123
3531684,4.622863
10038250,4.60304
9739621,4.769989
13476315,3.5264823
18558700,4.4758115
20234416,6.0424275
15002273,4.452166
19407153,5.916852
9881685,4.599293
20285257,4.6152015
14415992,4.925729
12976191,4.654317
14806859,5.2596207
18176946,4.4568706
16845408,4.6717067
13506956,4.0433106
14254802,4.8649096
19893509,4.738987
10343542,4.720194
11900,5.2796464
13894976,3.6119666
1821859,6.496429
9173233,5.3626323
10599195,3.9091864
17026578,4.8821654
9317916,3.8459163
11658239,4.891124
13486885,4.688704
4263072,3.8854294
3939230,4.42082
1828443,4.692578
4490396,4.7877264
16378328,4.086883
19288937,4.47102
1354619,5.1597433
9959067,4.2169266
18397081,5.025737
7488402,4.0485654
646570,4.3073645
3311690,4.232933
5989881,4.368346
17509770,4.1151156
13866423,4.1873274
16221912,4.0549464
5031569,4.613732
13544874,3.8643343
12546117,5.2180963
15005202,4.7054524
5262991,4.5702896
19971005,4.0863504
19097358,4.6084824
21156632,5.485636
16100002,4.6786947
14845075,5.3636007
7958214,4.5003357
11411839,4.5486984
7702451,4.805111
15176641,4.1899405
15769147,4.041267
8870310,3.9816403
14265515,4.6661673
4533298,4.6728487
12412896,4.82673
16443566,3.9443529
8485571,5.472639
9901546,4.6155505
12203001,4.6481886
7054585,4.0344844
1644684,5.1637573
11326005,4.700999
5158249,4.791388
1354973,4.763881
20175220,4.37939
15328533,4.6419845
14317759,4.6874804
17450190,5.064576
12601326,3.9170704
5730176,4.2757983
18548629,5.190286
15952702,3.997341
21217774,5.118167
6412848,4.328107
6222895,4.6863866
15420103,4.7905564
16011877,3.7987819
4003231,4.5246997
17641624,3.968475
8343,4.816944
15176931,4.715236
12307813,4.8357353
924658,3.942465
16888446,4.250134
5221064,4.0561223
15376447,4.618846
16975889,4.45929
12592710,4.8401074
5007164,4.56478
17341267,4.2973657
3978823,4.060967
8390580,4.040088
19603624,4.2242785
17924967,4.7616363
18129594,4.323605
482365,4.6942296
18072810,4.7328324
20912583,4.806806
18025058,5.21916
17108142,5.022591
4735505,4.214627
16205963,4.7333245
859586,4.7985597
818337,4.2526393
9734068,4.7652464
13980280,4.3516283
13550120,4.003838
5411135,4.7468157
11482924,4.175631
19449783,4.71032
4075898,4.2985573
1891017,3.99051
361023,5.800017
20916679,4.2372823
8901436,4.5520573
10946042,4.782049
16741935,5.2266355
6239043,4.763803
2054032,4.835709
10942409,5.088033
8550351,4.0194507
8393713,3.1601517
19083121,4.460251
4225569,4.8968477
13114388,5.524387
5707524,4.1389527
13033156,4.02714
14310860,4.7363586
19331762,4.79797
17881850,4.7948394
3112708,4.766597
16986063,4.443941
6703380,4.4939966
20748268,4.8586936
7656308,5.31377
10882515,4.817374
5693799,4.5592456
5126076,4.7322936
6525271,3.9556198
2054909,4.3041506
14222252,4.323104
9333739,4.256594
18225813,4.8687983
7714405,4.540807
3194383,4.838448
6223976,4.5355487
15692969,4.508349
6684697,4.197512
671022,4.5389
20213310,6.2550206
14742751,5.403586
18360099,4.005799
2070192,4.9710407
2404647,4.8648014
7678792,4.753148
13789960,4.661437
16428954,5.7453203
3689473,4.049534
16226031,5.1200767
537271,4.9018264
11379052,3.8673587
1093570,4.454217
16289239,4.733557
19064354,4.587984
19532164,4.1520066
6053101,4.455676
10083881,4.7406087
20826953,5.3098397
7614312,4.7339125
8630185,4.9868865
10705968,4.571265
15954511,4.9822345
17965518,4.5119524
12796750,3.2492216
33399,4.821653
15219128,4.1940536
13066690,5.501908
11969704,4.0642123
19528396,5.349326
2162330,4.799849
14249694,4.947082
16422375,5.111934
15842471,4.952028
10635941,4.932355
3791176,4.0442023
17972013,4.979463
18473391,5.163914
15112825,4.186803
3242606,5.544451
17945950,3.8526785
11281523,4.7249475
17098274,4.114505
8042732,4.091556
9614427,4.974128
11470818,4.137857
12624783,4.676058
7575345,4.0433407
16859322,5.2629266
3931550,4.894593
10546363,5.3845057
7431316,4.667591
276491,4.8596363
18128788,4.1844883
6511675,4.087316
1750679,4.698654
16709779,4.8920956
10436526,4.0408387
15874916,4.7868624
9814831,6.550591
794535,4.9656267
19151760,4.6464157
13280980,4.0959167
1104042,4.0478888
13356566,3.899815
6016647,4.7068853
5959882,4.6717114
557213,4.7213993
20499955,4.621342
8427940,4.255776
8079564,4.005799
15204760,4.5309
8189753,4.800421
16405268,4.6397376
16543304,5.3376865
8547335,4.1187077
4902565,4.528617
20696327,4.6895967
14390217,4.2670345
4859407,4.7365227
9196933,4.554036
9755793,4.6118474
12815199,4.786499
345502,4.031846
13633405,4.292229
3853680,4.3965745
10086885,4.741979
13056210,5.5747056
9046242,4.1048923
15235199,4.563321
8614790,5.9749284
5629953,4.7426515
2586472,4.7992826
17368962,4.5018163
5125711,4.858743
12902372,4.1799335
7733964,4.002094
10891265,4.6989784
10995743,4.2840385
20655641,4.0142164
14772401,4.156565
18624243,4.6595592
17531080,4.6678677
556729,3.9095857
16000972,4.015695
6810307,4.471298
6238463,4.0722957
18646653,4.13125
11257722,4.6097393
990171,5.59385
5051551,4.8244777
14783613,4.847964
14747405,4.572625
14981413,4.04949
2876055,4.397667
18857290,4.887509
7115022,4.0499654
20376438,4.8883977
16532992,4.523081
18686508,4.2634087
12776925,5.4177547
20906852,4.7196155
2131154,5.360522
18564261,5.8686333
2948671,4.3334723
5685076,4.945396
2357443,4.784601
3272552,3.8609753
1128894,4.520747
11700306,3.9448435
465959,4.6045938
3992691,5.1751184
8606256,4.844216
16997126,4.982275
8905281,4.152554
7051813,4.581542
2746220,5.1756105
17559846,4.1521144
10070760,4.4471836
12829151,4.6012597
16604785,3.849356
20708493,4.303408
626136,4.0574474
5165050,4.76912
4597234,4.0634737
13882984,5.2037687
19356659,5.1384273
11555265,4.7270303
20605501,5.1913714
19459315,4.879733
222913,3.9410949
3638792,4.2488904
5518629,4.222716
15557960,4.7156215
2267278,4.040873
6129137,5.5281997
19505195,4.6488433
17935960,3.8652544
16885779,4.7631893
513573,5.2930202
17016070,4.481825
3750550,5.230619
13650050,4.8336744
13981376,4.042198
13447151,3.8277655
21042513,4.5826993
13860284,4.1473055
3790118,5.885581
17515757,4.5361605
13444902,4.3342695
16917550,4.1499257
14897631,4.103721
18450568,4.566367
16690221,3.9686518
422820,4.0122294
845517,4.7877946
5046140,5.0408487
12623635,5.1050963
13902591,4.684255
447304,4.5343866
15936971,5.217382
898737,4.823877
1937571,5.9289923
10119327,4.8897796
9906855,4.775964
13774019,4.2798
17178213,5.307945
195229,4.022696
1644146,4.550394
17781440,5.4124837
2607700,4.6463003
16626584,4.2221055
6545310,4.614647
2057480,4.424964
17701106,4.0919967
1095376,4.225569
20353612,4.848823
1721157,4.211946
2659183,5.6271133
7616844,5.3404455
16634378,5.407507
12370520,4.8461227
1954653,4.737058
12906879,4.7174745
699284,4.7507567
7420598,4.6341586
18852048,4.734308
3447361,3.9985988
7309679,4.638285
5038299,4.815596
19814846,4.5173955
16985413,4.4267564
11646493,4.8116627
4917217,5.9677925
7435304,4.132694
8630001,3.7472541
9048768,3.9825125
9944808,4.5174766
3459112,4.859611
19099875,6.7790494
15628815,4.8768387
3236561,5.2877684
11096433,5.2004533
9256276,5.192172
11103145,5.1053653
4848364,4.620963
15465050,4.8596363
4424391,4.3437595
16814616,3.70956
4690677,4.0642004
17778277,4.8710246
18232716,4.082425
16635384,4.6790175
3936970,4.5970216
1232365,4.341092
18311634,3.984084
20787119,4.6764317
8980303,4.41399
18813227,5.035525
6750510,3.9055147
16554836,3.8339543
20571968,4.251683
6823194,4.6574073
21007370,4.7106175
17513722,4.6604805
19491534,5.3670754
16241555,4.5271645
15154,4.0557275
5627530,4.782821
10970583,4.8849926
13530588,5.1281185
11023949,5.8577538
18842537,4.165074
9341334,3.9343505
12467337,4.656361
15028677,4.695508
6822854,3.846698
8323464,4.487045
8189121,4.624489
16924932,3.4468467
10193457,5.6376095
18074535,4.262158
4902497,4.4468307
13452384,4.174146
19330743,4.702675
4386475,4.3073406
11218988,4.763066
18509431,4.350889
13308276,4.6124983
14430192,4.704452
16795643,4.4681273
19654640,4.0601363
2559297,3.9947894
8829524,3.9200556
9906415,3.766869
7161189,4.0582824
2341778,5.1763897
11240462,5.189054
7246757,5.5784245
16240325,4.0565915
6290441,4.0414085
8736973,4.5479126
15959135,4.3480687
17111385,4.1834736
16304936,4.155608
16725879,3.9759028
10594745,4.637329
11772032,4.804563
4965526,4.726192
20483551,4.6403975
8734707,3.729052
9050129,4.4104896
10040872,4.297768
15072215,4.0417566
16917319,4.0870686
18945706,4.283987
4225455,4.6291423
180792,4.40806
14215135,5.4083886
5926953,4.1878347
953314,5.2568398
9476198,4.4560924
9153411,4.576395
900225,3.9715903
15873231,5.472297
2636762,4.0150313
1589348,3.7889738
7092618,4.6775556
12054586,4.3116155
9864428,5.6426105
20641534,4.9420743
755352,4.175963
15660378,6.095337
17860959,5.024182
1438504,4.0518928
17718480,3.5797997
2947993,4.401508
6135360,4.098276
8740876,4.16425
10755749,4.502035
15069107,4.669537
13532634,5.2576475
15820088,4.5473895
25662,4.1101184
6712685,3.6232142
20504313,4.650472
8043255,5.587715
1407015,4.6389875
13265419,4.335143
16174929,4.764393
1970915,4.874461
45556,4.142068
4502159,4.019948
6303827,4.172514
12158713,4.0354123
319724,4.0620565
13742824,5.1722217
4621287,4.0936923
17459536,4.2269883
11572296,3.9493663
12884871,4.6411514
17495095,4.382693
1700471,4.7981443
2957425,4.027558
6524402,4.395427
20379114,4.7154155
11906184,4.135592
15971308,4.478931
16397410,4.077897
19701913,5.8012905
14058023,4.6922984
19947116,4.9250364
18689901,4.7909837
7071689,4.712185
19764276,4.495456
14933982,3.8002408
16872355,4.39236
16741578,4.2429767
2721883,4.774044
13402594,4.3279
18790512,5.016265
5558358,4.7411976
16686651,4.508283
2157550,4.8232813
4853287,4.686752
15096276,4.0838566
12835688,4.126969
5066502,4.6869273
4227161,5.475029
6601333,4.7170935
18040970,4.1523986
17144905,4.2238455
12549742,4.793326
15344384,4.6570053
8967464,4.888715
10538353,4.9295855
6784818,5.095355
20545358,5.070728
9468121,4.892939
19101654,5.417154
11530845,4.840873
9751826,4.098854
57874,3.963323
15407276,4.788928
15673447,4.3393564
16365022,4.722823
14712562,4.57316
12171619,4.6835785
18077648,4.253079
4240663,4.0707345
16934360,4.8624897
14120431,3.9279506
20819304,4.023614
1456006,4.527488
13684464,4.400817
4917508,4.6075134
15647398,4.1919937
13371699,3.650623
5214613,5.09689
9824042,4.1573157
16475217,4.4353137
14822480,5.1698146
15160743,4.7872844
13866223,4.5752554
1354761,4.64395
9409422,4.005858
17904960,4.4665217
18931999,5.265379
8151072,4.227519
9465691,5.998818
13362097,4.694788
12497715,3.7722871
13281894,6.177821
20123290,4.2747135
17937634,4.603098
12498361,5.0237117
428180,4.789794
741154,4.257666
14056226,5.16072
19606319,4.004611
13545656,4.66093
9681391,5.908329
1584362,5.2445955
8274123,4.756749
19019541,4.8560734
8303267,4.5090675
21118935,4.172475
837256,5.46643
14387235,4.7643228
8743145,4.3403125
7438892,4.7739706
11125769,4.453458
14802396,4.8450627
20703941,4.0303555
6044116,5.0408826
14569955,4.29146
6078393,3.740016
4997688,4.2648835
20602769,4.6945724
9967360,4.751281
11730644,6.3194985
19927120,4.590869
5780038,4.182326
12129245,4.1210785
4430808,4.7371163
12884764,3.5325034
19136283,3.8180454
11870060,5.233767
19848467,4.5947294
18157022,4.1844144
5757509,4.6791606
14928081,4.1468325
2978994,4.377292
7820423,4.3575773
16119921,4.2014146
794020,4.5370693
18838320,5.102489
13863311,4.5240417
12024356,4.1981983
8485642,4.1132917
11357962,4.357868
491529,4.129655
13909352,4.0357957
10812807,5.14107
16218886,4.2693644
7075989,4.8061433
11315578,4.726726
20881491,3.844458
142177,4.6384134
18960937,4.8111305
13194639,4.1717467
13671826,4.05508
12737316,4.7510386
6167141,4.11075
4802903,5.1847005
9921925,4.7074995
17015877,3.9786718
20875414,4.0930524
18020992,3.1370947
18874079,5.2349052
729811,4.9813724
11983792,4.6486363
15122037,4.165903
1294678,4.8288755
18073796,5.1105566
16133543,4.6741285
19853102,4.6958585
7518412,6.357349
17287604,3.3422701
5977676,4.5482497
19347330,4.5315795
19307532,4.4307895
7634095,3.6732824
16689720,4.127543
16395274,4.1178474
12567869,4.76103
11633801,4.0483947
13252064,4.7561846
12193322,4.207569
16689548,4.5997987
17530177,4.5551653
1434010,4.267963
820108,3.7569108
15603933,4.1545725
9975089,4.4178452
12466113,3.9882634
15285254,4.0161185
9825146,4.18776
20439721,4.1906614
17461303,4.084013
269521,4.748399
17693322,6.113942
11702558,4.1874595
16908007,4.54837
17180872,4.707832
13152477,4.2598596
10019508,4.521431
3870836,5.1090245
5402480,4.7988386
17608647,5.0784607
5969441,5.273863
2641500,3.953299
6609871,4.9022903
13083478,4.941861
411757,4.778807
11222221,4.1629095
17179516,4.3249364
8548529,4.655249
3241057,4.124988
18027003,4.364071
6716133,4.384476
616517,4.6567464
19636696,4.0702715
21014394,4.275001
13564457,4.481181
13437584,4.8952203
8838057,5.172031
6939175,5.67235
7939396,4.3722997
16702101,4.71671
13418981,4.630343
279123,4.1091886
7604874,4.3008137
6702670,4.3966045
15521162,4.2239933
17126112,4.6091905
9901706,4.9350476
9095082,5.095854
14233622,4.030049
6730873,4.834789
10038633,3.7139416
13222957,4.7929683
11911827,4.7243137
7367165,4.1571727
7094961,4.8342943
8905219,4.2786617
10054040,4.1067615
11971223,4.587946
7575044,4.784867
16587034,4.8924785
18675061,5.0448613
6627354,3.6117039
20301415,5.1431003
15656529,4.4484725
18475187,4.8847804
17545775,4.288455
19068598,4.1539226
3841048,4.2654595
13866911,4.82438
13714244,4.7989674
3504289,5.1292644
18491306,4.2389827
16827423,5.2511573
5972977,4.053867
497390,4.47418
3861771,4.8955717
11849017,4.4648376
9514832,4.8517175
11522815,5.0674872
11656750,4.4651017
13618887,5.8493333
17603822,4.7661805
7239024,4.0467587
13630666,4.184246
16405871,4.669844
18078087,4.2640843
16811931,4.1142654
17541468,5.069311
15771978,3.9614093
571561,4.675292
3319447,4.8165827
1467522,4.1928473
4995993,5.009421
10263331,4.728789
13301513,5.232989
15483422,4.9732127
1594395,4.6276217
18273125,5.9553556
15194855,4.8143935
10673957,4.1575365
7783059,4.599704
7841833,4.033525
15097942,4.085185
645075,4.071333
19811442,5.265615
15253187,5.3701086
12568104,5.1038394
1243943,4.546009
11981145,4.1924963
20388115,4.639975
3082327,4.7578526
9128834,4.6210704
16618464,3.9303062
12155274,4.5820923
7055126,4.8580146
5613279,4.6185346
17808523,4.624426
13732689,4.9397163
10553960,4.3422785
536865,6.170719
11378048,4.169401
13297200,4.7118025
908640,4.346415
13717077,5.9588447
4629321,4.6996727
4416167,4.866833
6653315,4.72789
9525241,4.361998
14976743,5.288787
10075793,5.1433163
2127746,5.0932174
20192804,4.7526317
9771237,4.749392
1199115,4.1451387
2528636,4.826162
1540744,4.8727765
17480071,4.0331864
9944415,4.9690595
16488612,3.6997032
9789350,4.784404
19836161,4.7615533
8442373,4.111658
15924108,4.6629405
18383025,4.2118006
18313045,4.7591157
140133,4.119969
17641299,4.704629
16720186,5.530431
3048226,4.736649
876488,4.5911584
3039888,4.1327033
1819094,5.531757
19315635,4.4588385
15659032,4.8433895
7053165,4.7079525
3340979,4.5023127
18175070,4.9922442
6338345,4.578705
15174001,4.68841
15768964,5.9817247
16407582,4.50798
11929230,5.7433867
17517144,4.6725335
7618790,4.7402472
1614622,3.8876157
11151224,4.503745
956342,4.658081
3638852,4.4472737
17029043,4.850872
7834733,5.988408
15899736,5.0795093
6237175,4.678614
3155385,4.163555
17282807,4.706435
4742068,5.1239915
11227725,4.9645333
20641793,4.856212
13078025,4.075295
2380815,5.5406537
19865338,5.8705897
1450426,4.1667585
880851,4.617769
17451062,5.1613894
7807454,4.559077
10460113,3.844713
8356513,4.569741
8053899,4.0005326
15404167,4.927926
16432772,4.165055
5938249,4.3189397
14819274,5.0115376
13374096,4.164189
15788639,4.254255
3037740,4.8219724
7857367,4.5187974
11498108,5.4615064
11695338,4.4149065
20741563,4.503412
12674680,4.6719112
18460988,5.3220286
15288521,4.720524
16976743,4.8859563
3355334,3.9381957
13020509,4.90472
12973134,4.224533
16002946,4.6809506
13953352,3.942938
7727061,4.1641445
16435345,4.1926775
16596505,4.271288
17012372,4.6109495
13479621,5.3715477
13776092,4.4692626
11463766,4.812824
15433592,4.1060114
15932054,4.6613107
20468295,3.889318
13658448,4.465759
10879152,4.5724907
13172832,4.0171065
17177397,3.864882
940014,4.3251495
