log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,instant_bookable,latitude,longitude,number_of_reviews,review_scores_rating,bedrooms,beds
4.74493212836325,1.0,1,9,3,1.0,0,2,1,1,0,1,-1,1,40.8030211612526,-73.93476042775912,1,100.0,1.0,2.0
5.1647859739235145,1.0,1,22,4,1.0,0,1,1,3,0,1,100,0,37.80507587931245,-122.40775163036948,41,97.0,1.0,1.0
4.859812404361672,1.0,1,21,3,1.0,0,1,1,2,0,1,98,1,38.90039740407028,-77.03256278540972,0,-1.0,1.0,1.0
4.90527477843843,1.0,1,11,2,1.0,0,1,1,0,0,1,100,1,34.08766690988453,-118.35125732252015,14,94.0,1.0,1.0
6.9939329752231885,0.0,1,17,6,2.5,0,1,1,2,0,0,-1,1,38.88816549284075,-76.97825882277114,0,-1.0,3.0,3.0
4.248495242049359,1.0,1,11,2,1.0,0,1,0,1,0,0,-1,1,40.63564678646664,-73.9643418964004,0,-1.0,1.0,1.0
4.127134385045092,0.0,0,18,2,1.5,0,0,0,1,0,1,100,1,40.60666109833468,-73.95750119928772,17,95.0,1.0,2.0
3.912023005428147,1.0,0,11,2,1.0,0,0,0,0,0,0,-1,0,34.182427507123364,-118.39271772718264,0,-1.0,1.0,1.0
5.010635294096256,14.0,0,6,3,1.0,0,1,1,1,0,1,100,1,40.80491424386923,-73.94866029710101,9,94.0,1.0,1.0
3.912023005428147,1.0,0,21,2,1.0,2,2,1,1,0,1,100,1,40.83290176413957,-73.89607717590874,2,100.0,1.0,1.0
4.8283137373023015,1.0,1,21,5,2.0,0,1,1,0,0,0,100,1,33.99044513475624,-117.92096695417092,1,100.0,2.0,2.0
5.700443573390688,1.0,1,28,6,2.0,0,1,1,2,0,1,99,1,38.89867770475383,-77.02282964268505,1,100.0,2.0,3.0
5.6167710976665735,1.0,1,33,7,1.0,0,1,1,1,0,0,100,1,40.75031254161523,-73.98775244257321,28,89.0,2.0,5.0
3.912023005428147,0.0,0,17,1,2.0,0,0,0,0,0,1,100,1,34.190222467079195,-118.56532379657244,0,-1.0,3.0,3.0
4.653960350157523,7.0,1,17,4,1.0,0,1,1,2,0,1,100,1,38.88226437533583,-76.98254056168959,14,99.0,1.0,2.0
5.991464547107983,1.0,1,29,4,1.0,0,2,1,1,0,0,63,1,40.70904197819412,-74.00552082430339,3,100.0,1.0,2.0
4.31748811353631,1.0,0,10,2,1.0,0,0,1,1,0,1,-1,1,40.70381424083556,-73.91922372775004,0,-1.0,1.0,1.0
4.787491742782046,1.0,1,17,2,1.0,0,1,1,1,0,1,-1,1,40.68029518799458,-73.97185389010285,3,100.0,1.0,1.0
4.442651256490317,1.0,1,15,2,1.0,0,0,1,1,0,0,-1,1,40.84090745910778,-73.88287127135744,1,-1.0,1.0,2.0
4.605170185988092,1.0,0,9,1,1.0,0,0,0,1,0,0,-1,1,40.76805775348371,-73.98671626132958,1,80.0,1.0,1.0
5.293304824724492,2.0,1,24,4,1.5,0,1,0,0,0,1,100,1,33.87518117885176,-118.37748244595912,1,100.0,2.0,2.0
5.857933154483459,1.0,1,16,4,2.0,0,0,1,1,0,0,-1,1,40.72086475194588,-73.99933853607527,0,-1.0,3.0,3.0
7.309881485824786,0.0,1,29,16,7.0,0,0,0,0,0,1,100,1,34.15667478467875,-118.50101394086413,4,100.0,8.0,16.0
5.214935757608987,1.0,1,11,3,1.0,0,0,0,1,0,1,-1,1,40.72392562777061,-73.95347398650966,0,-1.0,1.0,1.0
3.80666248977032,0.0,0,20,2,1.0,0,1,1,0,0,0,100,1,34.261617667600106,-118.49313101411336,0,-1.0,1.0,1.0
6.902742737158593,0.0,1,44,6,2.0,0,2,1,3,0,0,100,1,37.76399395634191,-122.43848404520682,0,-1.0,2.0,3.0
4.48863636973214,1.0,1,22,1,1.0,0,1,1,1,0,1,97,1,40.81657717426256,-73.93659281656716,13,97.0,0.0,1.0
3.871201010907892,0.0,0,14,1,1.0,0,1,1,0,0,0,100,1,34.120910769423325,-118.0561231065678,13,91.0,1.0,1.0
3.80666248977032,1.0,0,6,2,1.5,0,0,1,1,0,0,80,1,40.64797769694372,-73.94492436862654,3,80.0,1.0,1.0
4.248495242049359,1.0,0,12,2,2.0,0,1,1,1,0,1,90,1,40.70090201188261,-73.93877084517995,0,-1.0,1.0,1.0
5.010635294096256,7.0,1,23,4,1.0,0,1,1,0,0,0,100,0,34.127759528768216,-118.350183606703,26,99.0,1.0,2.0
5.1647859739235145,0.0,1,20,5,1.0,0,2,1,0,0,0,100,1,34.13343958830944,-118.128754227741,36,98.0,2.0,3.0
5.220355825078324,1.0,1,16,4,1.0,0,1,1,1,0,1,-1,1,40.73014217206008,-73.98018512945782,2,100.0,1.0,1.0
4.6443908991413725,1.0,1,20,2,1.0,0,2,1,4,0,1,97,0,41.90714957259815,-87.63461557981701,8,85.0,0.0,1.0
4.68213122712422,1.0,1,10,4,1.0,0,1,0,1,0,0,-1,1,40.763868134505095,-73.92592828504509,3,100.0,2.0,2.0
4.605170185988092,1.0,1,23,3,1.0,0,2,1,4,0,1,100,0,41.881630143109504,-87.640910760403,6,90.0,0.0,2.0
5.6524891802686525,0.0,1,21,6,1.0,0,1,1,0,0,1,100,1,34.0875498904496,-118.3818791083052,79,98.0,1.0,3.0
4.934473933130692,0.0,1,23,10,1.0,0,0,1,0,0,0,100,0,34.14851704148376,-118.61976687546792,3,80.0,3.0,5.0
5.416100402204419,0.0,1,29,5,2.5,0,1,1,2,0,1,100,1,38.891645647996064,-76.99332042069558,43,95.0,3.0,4.0
5.003946305945459,1.0,0,7,2,1.0,0,0,1,1,0,0,-1,1,40.71766078479164,-73.9923415551293,0,-1.0,1.0,1.0
4.787491742782046,1.0,1,17,2,1.0,0,2,1,1,0,1,-1,1,40.71932017080616,-73.99122322100074,10,91.0,1.0,1.0
5.298317366548036,0.0,1,23,6,1.0,0,2,1,0,0,1,100,1,34.08757806952989,-118.24873587966124,70,98.0,2.0,3.0
5.293304824724492,1.0,1,26,3,1.0,0,1,1,1,0,1,100,1,40.72608212500804,-73.99671267982498,48,97.0,1.0,1.0
5.25227342804663,2.0,1,25,6,2.0,0,1,1,2,0,1,100,0,38.90572608176185,-77.01969362827121,9,96.0,2.0,3.0
5.293304824724492,1.0,1,20,4,1.0,0,1,1,5,0,0,100,0,42.35997894671896,-71.06478599509707,73,96.0,1.0,2.0
4.4998096703302615,1.0,1,12,3,1.0,0,0,0,2,0,1,80,0,38.93435821090012,-76.99279899189209,4,100.0,1.0,1.0
4.127134385045092,1.0,1,25,4,1.0,0,1,1,2,0,0,100,1,38.935547874872654,-77.03823588835422,15,95.0,0.0,2.0
5.135798437050261,1.0,1,17,8,1.0,0,1,1,1,0,1,100,1,40.68227674106032,-73.95645750190944,37,91.0,2.0,4.0
3.912023005428147,0.0,0,15,2,1.0,0,0,1,0,0,1,94,1,33.98368145643453,-117.85678895458182,3,73.0,1.0,1.0
3.912023005428147,0.0,0,13,1,1.0,0,0,1,0,0,1,94,1,33.984440674080766,-117.85577903994157,3,87.0,1.0,1.0
5.298317366548036,4.0,2,14,4,1.0,0,0,1,4,0,0,100,1,41.96666478069877,-87.65683843296974,1,100.0,1.0,2.0
3.80666248977032,0.0,0,9,2,1.0,0,0,0,0,0,1,-1,1,34.03370674486326,-118.43335446568956,1,80.0,1.0,1.0
4.584967478670572,4.0,0,17,1,1.0,0,1,1,3,0,0,-1,1,37.76347426740419,-122.438745269732,1,100.0,1.0,1.0
3.8918202981106265,1.0,0,18,2,1.0,0,1,1,0,0,1,90,1,34.17001074895022,-118.28974246702764,7,97.0,1.0,1.0
5.010635294096256,0.0,0,22,4,1.5,0,0,1,0,0,1,40,1,34.1392884519484,-118.74668759332516,0,-1.0,2.0,2.0
5.298317366548036,1.0,1,38,6,1.0,0,1,1,5,0,1,100,0,42.368580987916985,-71.05358771207213,99,98.0,2.0,2.0
3.80666248977032,1.0,2,5,2,1.0,1,0,1,1,0,0,-1,1,40.66837990294414,-73.95624290936048,1,100.0,1.0,1.0
4.174387269895637,1.0,0,19,2,1.0,0,1,1,1,0,1,100,1,40.757100253783314,-73.9187653973268,87,94.0,1.0,1.0
4.174387269895637,0.0,0,12,2,1.0,0,0,0,1,0,1,90,0,40.74894435753588,-73.91102569495719,20,93.0,2.0,1.0
3.912023005428147,1.0,0,38,2,1.0,0,2,1,1,0,1,100,0,40.67244974965589,-73.96358429247431,38,96.0,1.0,1.0
6.309918278226516,1.0,1,19,6,2.0,0,2,0,5,0,1,100,1,42.35551720275964,-71.07354085643429,4,100.0,2.0,2.0
5.262690188904887,1.0,1,18,2,1.0,0,1,1,1,0,0,100,1,40.729894742018274,-73.9795233290107,7,94.0,1.0,1.0
5.521460917862246,1.0,1,14,5,1.0,0,0,1,4,0,1,100,1,41.85234967684411,-87.62159518593752,8,91.0,2.0,2.0
4.90527477843843,0.0,1,10,2,1.0,0,2,1,0,0,1,100,0,34.08922304018855,-118.24472522922932,119,98.0,0.0,1.0
3.713572066704309,1.0,2,21,1,1.0,0,2,1,0,0,1,100,1,34.064129401648266,-118.25529079752044,17,91.0,1.0,1.0
4.31748811353631,0.0,0,24,2,1.0,0,2,1,1,0,1,83,1,40.633584764160936,-74.08329768725125,16,99.0,1.0,1.0
4.976733742420574,1.0,1,25,4,1.0,0,2,1,1,0,1,100,0,40.69325676157592,-73.9977787493411,12,100.0,0.0,2.0
3.80666248977032,1.0,0,26,1,1.0,0,0,1,1,0,1,25,1,40.69923889039516,-73.9126071850453,1,80.0,1.0,1.0
4.74493212836325,1.0,1,17,4,1.0,0,2,1,0,0,1,100,1,34.09379294544544,-118.34020145843994,0,-1.0,1.0,3.0
6.09807428216624,1.0,1,18,9,1.5,0,1,1,1,0,1,100,0,40.79983564917015,-73.95309672729628,38,93.0,4.0,4.0
4.127134385045092,0.0,0,25,1,1.0,0,2,1,0,0,1,90,1,34.18929712397835,-118.44585792598082,0,-1.0,1.0,1.0
6.214608098422191,1.0,1,16,3,1.0,0,2,1,1,0,1,100,1,40.72886746450637,-73.98834634784792,0,-1.0,1.0,1.0
4.007333185232471,0.0,0,15,2,1.0,0,0,1,2,0,1,-1,1,38.93445247360877,-77.0422754741826,3,100.0,1.0,1.0
5.068904202220232,1.0,1,30,8,1.0,0,1,1,0,0,1,100,0,34.10308138255271,-118.33755690676372,36,93.0,1.0,5.0
5.247024072160486,15.0,1,19,6,1.0,0,2,1,0,0,1,100,1,33.92715597450723,-118.43339283785592,1,100.0,1.0,3.0
4.4067192472642525,2.0,0,20,2,1.5,0,1,1,1,0,1,98,1,40.69752360918231,-73.97154252342439,2,80.0,1.0,1.0
5.1298987149230735,1.0,1,21,4,1.0,0,1,1,2,0,0,100,1,38.89284948735632,-76.99908905960983,48,95.0,1.0,3.0
5.298317366548036,1.0,1,14,3,1.0,0,2,1,3,0,1,100,1,37.76717926490951,-122.42666788003784,5,92.0,1.0,1.0
4.07753744390572,1.0,0,5,2,1.0,0,0,0,1,0,0,-1,1,40.81650596679706,-73.94318905351868,0,-1.0,1.0,1.0
4.941642422609304,0.0,0,18,2,1.0,0,2,1,0,0,1,100,0,34.048519128020985,-118.4312587921014,4,100.0,1.0,1.0
4.859812404361672,1.0,1,20,3,1.0,0,1,1,1,0,0,100,0,40.72320904413869,-73.9951515202236,99,90.0,1.0,1.0
3.8918202981106265,1.0,0,23,1,1.0,0,0,0,1,0,1,100,1,40.705198571912135,-73.91548602964095,39,97.0,1.0,1.0
4.23410650459726,0.0,0,12,2,1.0,0,0,0,1,0,1,-1,1,40.60787801827126,-73.98161120798079,3,100.0,1.0,1.0
4.700480365792417,1.0,0,23,2,1.0,0,0,1,0,0,0,-1,1,34.02699597434633,-118.27282162892216,0,-1.0,1.0,2.0
4.31748811353631,4.0,1,21,4,1.0,0,1,1,2,0,1,-1,1,38.917233814392304,-77.03721890348699,2,100.0,1.0,1.0
4.158883083359672,1.0,0,18,2,1.0,0,1,1,0,0,1,-1,1,34.0283956755677,-118.28261243184818,2,100.0,1.0,1.0
4.174387269895637,0.0,0,7,1,1.0,0,1,0,2,0,1,50,1,38.96836181056077,-77.02516601182269,7,97.0,1.0,1.0
5.703782474656202,1.0,1,12,3,1.0,0,1,1,1,0,1,-1,1,40.77015537014285,-73.95716296553938,1,100.0,2.0,2.0
4.59511985013459,1.0,1,23,7,1.0,0,1,1,1,0,0,100,0,40.81948716191601,-73.9291272273195,51,98.0,1.0,5.0
5.3706380281276624,1.0,1,31,4,1.0,0,1,1,4,0,1,90,0,41.85362440472887,-87.62265523262951,27,98.0,2.0,3.0
4.8283137373023015,1.0,1,19,4,1.0,0,2,1,1,0,1,100,0,40.754352454158976,-73.96729177454438,28,96.0,1.0,1.0
5.6524891802686525,1.0,1,24,5,1.0,0,2,1,5,0,1,100,0,42.34553886772128,-71.13819016918848,115,99.0,3.0,4.0
5.5606816310155285,0.0,1,18,5,4.5,0,1,0,2,0,1,83,1,38.88931410355182,-76.99684998501161,0,-1.0,3.0,3.0
5.075173815233828,16.0,0,17,1,1.0,0,1,1,2,0,1,100,0,38.92324070070477,-77.05680135412989,0,-1.0,1.0,1.0
5.075173815233828,9.0,1,20,4,1.0,0,1,1,1,0,1,33,1,40.74258699347886,-73.98885941020819,7,83.0,0.0,3.0
4.382026634673881,0.0,0,26,2,1.0,0,0,0,3,0,0,100,0,37.7171821596833,-122.44998555656692,57,98.0,1.0,1.0
4.30406509320417,1.0,0,21,2,1.0,0,1,1,1,0,1,100,1,40.71587148781472,-73.95934249713339,93,90.0,1.0,1.0
4.0943445622221,0.0,0,20,2,1.0,0,0,0,5,0,1,100,1,42.305094658671926,-71.11347197529106,66,98.0,1.0,1.0
4.605170185988092,0.0,0,2,1,1.0,0,0,0,2,0,1,100,0,38.9569010845786,-77.03339191345837,0,-1.0,0.0,1.0
5.075173815233828,0.0,1,12,6,1.0,0,2,1,3,0,1,-1,1,37.73953664182908,-122.41923227336812,4,85.0,3.0,2.0
4.976733742420574,1.0,0,16,6,1.0,0,1,1,1,0,1,100,1,40.74662843087449,-73.99542407285374,27,94.0,2.0,4.0
3.912023005428147,1.0,0,12,1,1.0,0,2,1,1,0,1,100,1,40.70095705027829,-73.9129077671081,6,90.0,1.0,1.0
5.351858133476067,1.0,1,23,3,1.0,0,1,1,1,0,0,100,0,40.758304894111454,-73.98294612823531,15,93.0,0.0,2.0
3.610917912644224,1.0,0,26,2,1.0,0,2,0,0,0,0,-1,0,34.10297673829732,-118.33044770853712,0,-1.0,1.0,1.0
5.068904202220232,1.0,1,16,5,1.0,0,0,1,0,0,1,97,0,34.049511603784964,-118.46640279857156,6,83.0,2.0,3.0
5.1647859739235145,0.0,1,19,8,1.5,0,1,1,0,0,1,100,1,34.13756291655132,-118.37369991917552,17,98.0,2.0,4.0
3.4011973816621555,1.0,0,8,2,1.0,0,2,0,1,0,1,-1,1,40.66948435169476,-73.97796851039185,6,97.0,1.0,1.0
4.382026634673881,11.0,1,8,2,1.0,0,2,1,3,0,1,100,1,37.77556654849828,-122.3930170909333,52,90.0,1.0,2.0
4.31748811353631,1.0,1,6,2,1.0,0,0,0,1,0,1,60,0,40.68297665968038,-73.94112816962414,2,80.0,0.0,1.0
5.003946305945459,7.0,1,19,4,1.0,0,0,1,0,0,0,100,1,34.38651249168986,-118.50786451494172,3,100.0,2.0,2.0
4.290459441148391,1.0,0,11,1,1.0,0,0,1,3,0,1,-1,1,37.8062316635824,-122.40857208227727,4,93.0,1.0,1.0
4.248495242049359,1.0,1,12,3,1.0,2,2,1,0,0,1,100,1,34.083198001862485,-118.25708034241678,88,98.0,0.0,1.0
5.1647859739235145,1.0,1,8,6,2.5,0,1,1,1,0,0,70,1,40.6775901123108,-73.95432421818727,4,100.0,4.0,4.0
3.688879454113936,16.0,0,18,2,1.0,0,0,0,0,0,1,100,1,34.00129484126846,-117.81868818987734,0,-1.0,1.0,1.0
4.23410650459726,1.0,0,14,2,1.0,0,1,1,1,0,0,100,1,40.80550524451596,-73.94801696399347,135,95.0,1.0,1.0
4.787491742782046,0.0,0,22,3,1.0,0,2,1,0,0,1,-1,1,34.15714705577515,-118.59891537277916,0,-1.0,1.0,1.0
4.584967478670572,1.0,0,27,2,1.0,0,0,0,0,0,1,-1,1,34.095635421431325,-118.34690449922329,3,100.0,1.0,1.0
4.700480365792417,0.0,0,12,2,1.0,0,1,1,0,0,1,-1,1,33.98783243492634,-118.45530702014344,0,-1.0,1.0,1.0
4.8283137373023015,0.0,0,10,4,1.0,0,2,1,3,0,0,100,1,37.74572471068426,-122.4721516091127,65,95.0,1.0,2.0
4.8283137373023015,1.0,0,12,1,1.0,0,2,1,5,0,1,100,1,42.35015380074847,-71.0679307880178,31,89.0,1.0,1.0
4.787491742782046,1.0,0,13,2,1.0,0,0,1,1,0,1,-1,1,40.69481715572727,-73.99513472863032,5,75.0,1.0,1.0
3.80666248977032,1.0,0,13,1,1.0,0,0,0,1,0,0,90,0,40.693732512200974,-73.92906326493481,4,100.0,1.0,1.0
5.010635294096256,1.0,1,12,1,1.0,1,0,0,1,0,0,0,1,40.738770658109736,-73.99769056884871,0,-1.0,0.0,1.0
4.23410650459726,1.0,1,12,2,1.0,3,0,0,0,0,0,-1,1,34.10000358220685,-118.30137107131016,16,88.0,0.0,1.0
4.59511985013459,0.0,0,24,5,1.5,0,1,1,2,0,1,100,0,38.88232205187128,-77.01802119934901,11,78.0,1.0,3.0
5.521460917862246,1.0,1,20,4,1.0,0,2,1,4,0,1,80,1,41.95773125306211,-87.64759426026079,22,94.0,2.0,2.0
4.8283137373023015,1.0,1,14,3,1.0,0,0,1,1,0,0,-1,1,40.7196446387061,-73.9471888851068,0,-1.0,1.0,1.0
5.293304824724492,0.0,1,21,4,1.5,0,1,1,2,0,1,99,0,38.88758125310997,-76.99138414791113,7,94.0,2.0,3.0
4.691347882229144,0.0,0,26,2,1.0,0,2,1,4,0,1,100,0,41.76103166010387,-87.57118478738327,14,96.0,1.0,1.0
5.521460917862246,1.0,1,17,4,1.0,0,1,1,1,0,1,54,1,40.74642219609205,-73.9851643430968,56,93.0,1.0,1.0
4.442651256490317,1.0,1,20,4,1.0,0,1,1,0,0,1,100,1,33.983973563562735,-118.3517782144884,8,100.0,0.0,2.0
4.248495242049359,1.0,0,21,2,1.0,3,0,1,0,0,1,-1,1,34.02675193336221,-118.35112866860656,5,84.0,1.0,1.0
3.912023005428147,1.0,0,18,1,1.0,0,0,1,0,0,0,73,1,34.14283217898752,-118.15287899289127,2,100.0,1.0,1.0
5.720311776607412,0.0,1,22,4,1.0,0,0,1,0,0,1,100,0,34.11708824679699,-118.26529280752077,109,94.0,2.0,2.0
4.07753744390572,1.0,0,15,2,1.0,0,0,0,1,0,1,100,1,40.674335926618696,-73.95785494141388,0,-1.0,1.0,1.0
4.787491742782046,1.0,0,21,2,1.0,0,1,1,4,0,1,100,1,41.88623660752414,-87.62616470214,3,100.0,1.0,1.0
3.555348061489413,1.0,2,11,6,1.0,0,1,0,1,0,1,100,1,40.71588897169174,-73.8988816965484,19,84.0,1.0,1.0
5.298317366548036,1.0,1,10,4,1.5,0,0,1,5,0,0,-1,1,42.36638427527296,-71.05704197004533,6,90.0,2.0,2.0
5.501258210544727,1.0,0,12,4,1.0,0,1,1,1,0,1,100,1,40.76207311537364,-73.98944684722456,67,94.0,1.0,2.0
5.010635294096256,1.0,0,14,2,1.0,0,0,0,2,0,0,-1,1,38.91498813328684,-77.0082302628957,0,-1.0,1.0,1.0
5.459585514144161,1.0,1,16,5,2.0,0,0,1,1,0,1,100,0,40.73768979716167,-74.00242627034469,1,100.0,3.0,5.0
6.856461984594588,0.0,1,21,10,2.5,0,0,1,1,0,0,100,1,40.69044052338925,-73.75488758524926,0,-1.0,2.0,4.0
5.768320995793773,0.0,1,13,6,1.0,0,1,1,3,0,1,100,1,37.74414696877697,-122.48672821217102,5,96.0,2.0,4.0
4.0943445622221,1.0,0,22,2,1.0,0,1,1,1,0,1,-1,1,40.692185636051136,-73.9417095561335,13,92.0,1.0,1.0
4.770684624465665,1.0,1,13,4,1.0,0,1,1,0,0,1,100,0,34.05246080238645,-118.29545865269904,158,85.0,2.0,2.0
5.293304824724492,1.0,1,9,2,1.0,0,1,1,1,0,1,100,1,40.76754075202741,-73.98398729819304,25,96.0,2.0,2.0
4.787491742782046,1.0,1,25,5,1.0,0,1,1,0,0,0,100,1,34.054246204036886,-118.27898031680785,23,91.0,0.0,2.0
5.220355825078324,2.0,1,16,6,1.0,0,1,1,0,0,1,95,0,34.05127118306808,-118.42126267371772,1,80.0,2.0,2.0
4.605170185988092,0.0,1,10,4,2.0,0,1,1,2,0,1,82,1,38.924056246842646,-76.95648929142314,5,100.0,2.0,3.0
5.068904202220232,1.0,1,22,5,1.5,0,2,1,0,0,1,100,1,34.066015483841014,-118.3930219999532,14,91.0,1.0,2.0
4.477336814478207,1.0,0,20,2,1.0,0,2,1,1,0,1,100,0,40.70673502704876,-73.94402106833792,23,90.0,1.0,1.0
5.631211781821365,1.0,1,7,4,1.0,0,0,0,3,0,1,100,0,37.78022861076735,-122.46882640753866,0,-1.0,1.0,1.0
4.382026634673881,1.0,0,8,2,1.0,0,2,1,1,0,1,-1,1,40.7527272690775,-73.96937556500019,5,96.0,1.0,1.0
5.010635294096256,1.0,1,34,11,1.0,0,1,1,5,0,1,100,1,42.33280620873156,-71.05377299543788,2,100.0,3.0,8.0
5.579729825986222,1.0,1,20,2,1.0,0,2,1,3,0,1,100,1,37.75825434263557,-122.4397884084988,25,96.0,1.0,1.0
5.703782474656202,1.0,1,12,2,1.0,0,2,0,1,0,0,-1,1,40.761736662591865,-73.963529519154,0,-1.0,1.0,1.0
3.218875824868201,0.0,2,17,1,1.0,0,1,1,0,0,1,99,0,34.05448975274552,-118.2191035449987,0,-1.0,1.0,1.0
5.1929568508902095,1.0,0,17,2,1.0,0,1,1,1,0,1,100,1,40.71725296034597,-73.94105522708458,0,-1.0,1.0,1.0
5.521460917862246,0.0,1,18,6,2.5,0,0,1,5,0,1,100,1,42.38189202730521,-71.06485197027199,1,100.0,3.0,3.0
7.3132203870903005,0.0,1,22,6,2.5,0,2,1,3,0,0,-1,1,37.77587799051421,-122.4598216463818,0,-1.0,3.0,5.0
5.298317366548036,1.0,0,27,2,1.0,0,1,1,3,0,0,80,1,37.78980039584889,-122.39663364113156,22,95.0,1.0,1.0
5.988961416889862,0.0,1,19,5,2.5,0,1,1,2,0,1,100,0,38.88270005063541,-76.98290078339335,1,100.0,2.0,2.0
4.0943445622221,0.0,0,16,1,1.0,0,0,0,1,0,0,100,0,40.64267905968306,-73.96643518997638,8,86.0,1.0,1.0
3.80666248977032,12.0,0,21,1,1.0,0,2,1,1,0,1,100,0,40.70032851395808,-73.82987381182367,45,95.0,1.0,1.0
3.688879454113936,0.0,2,12,1,1.0,0,0,0,0,0,0,-1,1,33.86090779304772,-118.11041011992764,0,-1.0,1.0,1.0
5.991464547107983,4.0,1,14,2,1.0,0,0,0,1,0,0,-1,0,40.75298939391587,-73.9715397812802,0,-1.0,0.0,1.0
3.951243718581428,1.0,0,22,1,1.0,0,2,1,1,0,0,100,1,40.68640742276772,-73.94734752507091,24,85.0,1.0,1.0
4.0943445622221,1.0,0,7,1,1.0,0,1,0,1,0,0,83,0,40.71705611751765,-73.99046457429276,0,-1.0,1.0,1.0
5.010635294096256,0.0,1,18,4,1.0,0,2,0,5,0,1,100,0,42.32333473090794,-71.09584193543921,106,95.0,2.0,2.0
5.416100402204419,1.0,1,22,3,1.0,0,1,1,1,0,1,43,1,40.74311821275557,-73.98472403331441,7,100.0,1.0,2.0
4.700480365792417,1.0,0,19,2,1.0,0,1,1,1,0,1,100,1,40.73544378575,-73.97465385861805,33,96.0,1.0,1.0
4.382026634673881,1.0,0,13,1,1.0,1,0,1,0,0,0,-1,1,34.18048344064266,-118.38068997089584,0,-1.0,1.0,1.0
4.477336814478207,0.0,0,15,2,1.0,0,2,1,3,0,1,100,1,37.72467869378258,-122.47130794491736,44,95.0,1.0,1.0
5.105945473900579,0.0,0,30,2,1.0,0,1,1,0,0,0,57,0,34.11568439630971,-118.38123381382412,1,20.0,1.0,1.0
4.787491742782046,0.0,0,26,2,2.0,0,1,1,1,0,1,100,1,40.81725531307614,-73.94675869231864,22,99.0,1.0,1.0
4.8283137373023015,1.0,1,13,2,1.0,0,0,1,1,0,1,-1,1,40.83041925349894,-73.91893873605731,9,89.0,1.0,1.0
4.787491742782046,0.0,0,25,3,1.0,0,0,1,1,0,0,100,0,40.76482904547435,-73.94073052660677,3,80.0,2.0,2.0
5.6167710976665735,1.0,0,11,2,1.5,0,2,1,3,0,1,100,1,37.74931995409256,-122.4338542689576,40,96.0,1.0,1.0
5.105945473900579,1.0,0,26,3,1.0,0,1,1,1,0,1,100,1,40.72527639363096,-73.97882328365323,28,90.0,1.0,1.0
4.74493212836325,1.0,1,10,2,1.0,0,0,1,1,0,1,100,1,40.727873195531615,-73.95128359854796,1,100.0,1.0,1.0
3.912023005428147,1.0,0,24,2,1.0,0,2,0,0,1,0,89,0,34.05769539287159,-118.44467284906686,0,-1.0,1.0,1.0
4.174387269895637,1.0,0,16,2,1.0,0,0,1,1,0,1,-1,1,40.8671133788412,-73.89524814429426,0,-1.0,1.0,1.0
4.248495242049359,1.0,0,15,2,1.0,0,0,1,1,0,1,90,1,40.655162430942895,-73.96166426361177,0,-1.0,1.0,1.0
5.5606816310155285,1.0,0,27,2,1.0,0,2,0,1,0,1,100,1,40.78137444925992,-73.98182546281453,16,95.0,1.0,2.0
5.1647859739235145,8.0,1,10,2,1.0,0,0,0,0,0,0,-1,1,33.98466202117193,-118.4698973007508,0,-1.0,1.0,1.0
4.174387269895637,1.0,0,18,2,1.0,0,1,1,1,0,1,-1,1,40.71495269546161,-73.96321365805667,12,95.0,1.0,1.0
4.174387269895637,0.0,0,8,2,4.0,0,1,1,3,0,1,100,1,37.76487219421756,-122.45182799146508,7,91.0,1.0,1.0
4.8283137373023015,9.0,1,22,4,1.0,0,1,1,0,0,1,100,1,34.11933891554301,-118.32021047344656,33,100.0,0.0,2.0
3.7612001156935615,1.0,0,14,2,1.0,0,0,1,1,0,0,100,0,40.69340050754382,-73.93202903709009,14,90.0,1.0,1.0
5.703782474656202,1.0,1,16,2,1.0,0,0,1,1,0,0,-1,1,40.75040970213075,-73.99489022962413,2,80.0,1.0,1.0
4.007333185232471,0.0,0,15,2,1.0,0,2,1,0,0,0,100,0,34.145565645589464,-118.5914479728308,2,100.0,1.0,1.0
4.867534450455582,1.0,1,15,2,1.0,0,1,1,1,0,1,-1,1,40.71283360211376,-73.96088549922752,22,98.0,1.0,1.0
5.1647859739235145,1.0,1,27,4,1.0,0,2,1,2,0,1,100,1,38.884017240293225,-76.99909827679829,79,100.0,1.0,2.0
4.143134726391533,0.0,0,21,3,2.0,0,1,1,0,0,1,100,1,34.087382716406964,-118.36341894731004,49,93.0,1.0,1.0
4.007333185232471,1.0,1,11,3,1.0,0,1,1,1,0,1,-1,1,40.70191828004038,-73.92464190242775,0,-1.0,2.0,2.0
4.90527477843843,1.0,0,15,2,1.0,0,0,0,0,0,0,-1,0,34.082496824395704,-118.30057911549405,0,-1.0,1.0,1.0
5.0369526024136295,0.0,1,26,4,1.0,0,2,1,1,0,1,100,0,40.68075429685565,-74.00961489816939,101,90.0,1.0,2.0
3.970291913552122,1.0,0,12,2,1.0,0,1,1,1,0,0,100,0,40.85081096912548,-73.93169785895786,11,98.0,2.0,2.0
4.941642422609304,1.0,0,36,4,1.0,0,1,1,1,0,1,100,1,40.70676679491549,-73.96745109714462,51,96.0,1.0,2.0
